imdb_id,title,year,language,genre,director,writer,country,imdb_votes,rating_imdb,rating_rt,rating_mc,runtime_raw,wikipedia_pageid,wikipedia_description,wikipedia_extract,budget_raw,box_office_raw
tt0046447,Tormento,1950,Italian,Drama,Raffaello Matarazzo,Aldo De Benedetti|Libero Bovio|Gaspare Di Maio,Italy,260,6.4,,,87,46790810,1950 Italian melodrama film directed by Raffaello Matarazzo,"Torment is a 1950 Italian melodrama film directed by Raffaello Matarazzo and starring Amedeo Nazzari, Yvonne Sanson and Annibale Betrone. The film's sets were designed by Ottavio Scotti. It was part of a group of popular melodramas featuring Nazzari and Sanson that were released in the post-war years.",,
tt0043115,Victims of Sin,1951,Spanish|French,Crime|Drama|Musical,Emilio Fernández,Emilio Fernández|Mauricio Magdaleno,Mexico,555,7.5,,,90,26533305,1951 Mexican film,Víctimas del Pecado is a 1951 Mexican drama film directed by Emilio Fernández and starring Ninón Sevilla. It was shot at the Churubusco Studios in Mexico City.,,
tt0043313,Early Summer,1951,Japanese|English,Comedy|Drama|Romance,Yasujirô Ozu,Kôgo Noda|Yasujirô Ozu,Japan,9910,8.1,100,94,125,1040632,1951 Japanese film by Yasujirō Ozu,"Early Summer  is a 1951 Japanese drama by Yasujirō Ozu. Like most of Ozu's post-war films, Early Summer deals with issues ranging from communication problems between generations to the rising role of women in post-war Japan. The plot concerns Noriko, who lives contentedly in an extended family household that includes her parents and her brother's family, but an uncle's visit prompts the family to find her a husband.",,
tt0043338,Ace in the Hole,1951,English|Spanish|Latin,Drama|Film-Noir,Billy Wilder,Billy Wilder|Lesser Samuels|Walter Newman,United States,41390,8.1,91,72,111,1638112,1951 film by Billy Wilder,"Ace in the Hole, also known as The Big Carnival, is a 1951 American satirical drama film directed, produced, and co-written by Billy Wilder. The film stars Kirk Douglas as a cynical, disgraced reporter who creates a media circus surrounding a man trapped in a cave in rural New Mexico to try to regain a job on a major newspaper. The film co-stars Jan Sterling and features Robert Arthur and Porter Hall.",,
tt0043362,The Browning Version,1951,English,Drama,Anthony Asquith,Terence Rattigan,United Kingdom,5576,8.0,89,,90,8018380,1951 British film by Anthony Asquith,"The Browning Version is a 1951 British drama film based on the 1948 play of the same name by Terence Rattigan. It was directed by Anthony Asquith and starred Michael Redgrave. In 1994, the play was filmed again with Albert Finney in the lead.",,
tt0043532,Nobody's Children,1951,Italian|English,Drama|Romance,Raffaello Matarazzo,Aldo De Benedetti|Ruggero Rindi|Salvoni,Italy|France,408,6.5,,,105,23687606,1951 film,"Nobody's Children is a 1951 French-Italian melodrama film directed by Raffaello Matarazzo and starring Amedeo Nazzari, Yvonne Sanson and Françoise Rosay. It is one of a series of melodramas co-starring Nazzari and Sanson, which were very popular at the box office. The owner of a marble quarry falls in love with the daughter with one of his employees, and they have a baby together. However his mother attempts to sabotage the relationship with tragic consequences.",,
tt0043567,Miss Julie,1951,Swedish|French,Drama|Romance,Alf Sjöberg,Alf Sjöberg|August Strindberg,Sweden,2156,7.2,,,89,8744262,1951 film by Alf Sjöberg,"Miss Julie is a 1951 Swedish drama film directed by Alf Sjöberg and starring Anita Björk and Ulf Palme, based on the 1888 play of the same name by August Strindberg. The film deals with class, sex and power as the title character, the daughter of a Count in 19th century Sweden, begins a relationship with one of the estate's servants. The film won the Grand Prix du Festival International du Film at the 1951 Cannes Film Festival.",,
tt0043614,The Idiot,1951,Japanese,Drama|Romance,Akira Kurosawa,Fyodor Dostoevsky|Eijirô Hisaita|Akira Kurosawa,Japan,5828,7.1,60,,166,1432855,1951 Japanese drama film,"The Idiot  is a 1951 Japanese film directed by Akira Kurosawa from a screenplay co-written with Eijirō Hisaita. It is based on the 1869 novel The Idiot by Fyodor Dostoevsky. The original 265-minute version of the film, faithful to the novel, has been long lost. A nearly three-hour release currently survives as the most complete version of the film available for contemporary audiences.",70000000,
tt0043809,Miracle in Milan,1951,Italian|English,Comedy|Drama|Fantasy,Vittorio De Sica,Cesare Zavattini|Vittorio De Sica|Suso Cecchi D'Amico,Italy,8854,7.6,92,78,100,3213280,1951 film by Vittorio De Sica,"Miracle in Milan is a 1951 Italian fantasy comedy film directed by Vittorio De Sica. The screenplay was co-written by Cesare Zavattini and De Sica, based on Zavattini's 1943 novel Totò il Buono. Told as a neo-realist fable, the film depicts the lives of a poverty-stricken group in post-WWII Milan, Italy, led by Totò, a kind and cheerful orphan. The film stars Francesco Golisano as Totò, alongside an ensemble cast that includes Emma Gramatica, Paolo Stoppa, Guglielmo Barnabò, and Brunella Bovo.",,
tt0043927,La Poison,1951,French,Comedy|Crime,Sacha Guitry,Sacha Guitry,France,1681,7.4,100,,85,29163135,1951 French film,"La Poison is a 1951 French comedy drama film, written and directed by Sacha Guitry, starring Michel Simon with Jean Debucourt and Germaine Reuver.",,
tt0043972,The River,1951,English|Bengali,Drama|Romance,Jean Renoir,Rumer Godden|Jean Renoir,France|United States|India,7001,7.4,92,,99,3654204,1951 film by Jean Renoir,"The River is a 1951 Technicolor drama romance film directed by Jean Renoir and produced by Kenneth McEldowney. The cast includes Esmond Knight, Nora Swinburne and Arthur Shields. A fairly faithful dramatization of the 1946 novel of the same name by Rumer Godden, the film's narrative follows a teenage girl's coming of age and first love, with the eponymous river serving as both the backdrop and a central metaphor. The film was shot in Calcutta, India, where Indian filmmaker Satyajit Ray, who was then only a student of cinema, was able to meet Renoir for guidance.",,
tt0044060,Summer Interlude,1951,Swedish,Drama|Romance,Ingmar Bergman,Ingmar Bergman|Herbert Grevenius,Sweden,7113,7.5,100,,96,11380132,1951 film by Ingmar Bergman,"Summer Interlude, originally titled Illicit Interlude in the United States, is a 1951 Swedish drama film co-written and directed by Ingmar Bergman. The film opened to highly positive reviews from critics.",,
tt0044072,The Steel Helmet,1951,English|Korean,Action|Drama|War,Samuel Fuller,Samuel Fuller,United States,4808,7.4,100,,78,7394823,1951 Korean War film by Samuel Fuller,"The Steel Helmet is a 1951 American independent war film directed, written, and produced by Samuel Fuller during the Korean War. The cast stars Gene Evans, Robert Hutton, Steve Brodie, James Edwards, and Richard Loo. It was the first American film about the war and the first of several war films by Fuller.",104000,
tt0044103,The Tales of Hoffmann,1951,English,Fantasy|Music|Musical,Michael Powell|Emeric Pressburger,Dennis Arundell|Jules Barbier|Michael Powell,United Kingdom,4059,7.1,86,,138,1273586,1951 film by Michael Powell and Emeric Pressburger,"The Tales of Hoffmann is a 1951 British Technicolor comic opera film written, produced and directed by the team of Michael Powell and Emeric Pressburger working under the umbrella of their production company The Archers. It is an adaptation of Jacques Offenbach's 1881 opera The Tales of Hoffmann, itself based on three short stories by E. T. A. Hoffmann.",,
tt0045251,Othello,1951,English|Latin,Drama|Romance,Orson Welles,William Shakespeare|Orson Welles|Jean Sacha,Italy|United States,9676,7.5,87,,91,2048925,1951 film by Orson Welles,"Othello is a 1951 tragedy film based on the Shakespearean play, written, directed, produced by, and starring Orson Welles. The film also stars Micheál Mac Liammóir as Iago, Robert Coote as Roderigo, Suzanne Cloutier as Desdemona, Michael Laurence as Cassio, Fay Compton as Emilia and Doris Dowling as Bianca.",,
tt0137387,"Bim, the Little Donkey",1951,French,Drama|Family,Albert Lamorisse,Albert Lamorisse|Jacques Prévert,France,146,6.7,,,45,,,,,
tt0043386,Casque d'Or,1952,French,Crime|Drama|Romance,Jacques Becker,Jacques Becker|Jacques Companéez|Annette Wademant,France,6491,7.6,100,,96,3654133,1952 film by Jacques Becker,"Casque d'Or is a 1952 French historical-drama film directed by Jacques Becker. It is a Belle Époque tragedy, the story of an ill-fated love affair between characters played by Simone Signoret and Serge Reggiani. The story was loosely based on an infamous real-life love triangle between the prostitute Amélie Élie and the Apache gang leaders Manda and Leca, which was the subject of much sensational newspaper reporting during 1902.",,
tt0043511,Europe '51,1952,Italian,Drama,Roberto Rossellini,Roberto Rossellini|Sandro De Feo|Mario Pannunzio,Italy,4926,7.4,,,113,3342111,1952 Italian film,"Europe '51, also known as The Greatest Love, is a 1952 Italian neorealist film directed by Roberto Rossellini, starring Ingrid Bergman and Alexander Knox. The film follows an industrialist's wife who, after the death of her young son, turns towards a rigorous humanitarianism. In 2008, the film was included on the Italian Ministry of Cultural Heritage’s 100 Italian films to be saved, a list of 100 films that ""have changed the collective memory of the country between 1942 and 1978.""",,
tt0044355,Androcles and the Lion,1952,English,Adventure|Comedy|Family,Chester Erskine|Nicholas Ray,Chester Erskine|Ken Englund|George Bernard Shaw,United States,1095,6.0,43,,98,6978600,"1952 film by Chester Erskine, Nicholas Ray","Androcles and the Lion is a 1952 RKO film produced by Gabriel Pascal from the 1912 George Bernard Shaw play of the same name. It was Pascal's last film, made two years after the death of Shaw, his long-standing friend and mentor, and two years before Pascal's own death.",,
tt0044487,The Golden Coach,1952,English|Italian|French,Comedy|Drama|History,Jean Renoir,Jean Renoir|Jack Kirkland|Renzo Avanzo,France|Italy,3545,7.0,100,,94,3653877,1952 film,"The Golden Coach is a 1952 film directed by Jean Renoir. It stars Anna Magnani, Duncan Lamont, Paul Campbell, Riccardo Rioli, and Odoardo Spadaro. The story, about an Italian commedia dell'arte troupe in Peru in the early 18th century, was adapted by Renoir, Jack Kirkland, Renzo Avanzo, and Giulio Macchi from Prosper Mérimée's 1829 play Le carrosse du Saint-Sacrement. The soundtrack consists of selections from the works of Antonio Vivaldi.",,
tt0044602,Fanfan la Tulipe,1952,French,Adventure|Comedy|Romance,Christian-Jaque,René Wheeler|René Fallet|Christian-Jaque,France|Italy,3568,7.1,70,69,102,6887098,1952 French film,Fanfan la Tulipe is a 1952 French comedy adventure film directed by Christian-Jaque. It has also been categorized under swashbuckler films. The film starred Gérard Philipe and Gina Lollobrigida.,,
tt0044741,Ikiru,1952,Japanese|Latin|English|French,Drama,Akira Kurosawa,Akira Kurosawa|Shinobu Hashimoto|Hideo Oguni,Japan,99167,8.3,98,92,143,714228,1952 Japanese drama film by Akira Kurosawa,Ikiru  is a 1952 Japanese drama film directed by Akira Kurosawa from a screenplay co-written with Shinobu Hashimoto and Hideo Oguni. The film examines the struggles of a terminally ill Tokyo bureaucrat and his final quest for meaning. The screenplay was partly inspired by Leo Tolstoy's 1886 novella The Death of Ivan Ilyich.,,
tt0044744,The Importance of Being Earnest,1952,English|French,Comedy|Drama,Anthony Asquith,Oscar Wilde|Anthony Asquith,United Kingdom,6483,7.4,88,,95,6619429,1952 film by Anthony Asquith,"The Importance of Being Earnest is a 1952 British comedy drama film adaptation of the 1895 play by Oscar Wilde. It was directed by Anthony Asquith, who also adapted the screenplay, and was produced by Anthony Asquith, Teddy Baird, and Earl St. John.",,
tt0044811,Secrets of Women,1952,Swedish|French,Comedy|Drama,Ingmar Bergman,Ingmar Bergman|Gun Grut,Sweden,3125,7.0,88,,107,8072694,1952 film by Ingmar Bergman,"Secrets of Women, also known as Waiting Women, is a 1952 Swedish drama film written and directed by Ingmar Bergman. The film, which was screened within the official selection of the Venice Film Festival in 1953, is centered on youthful relationships, told in flashbacks by a group of women.",,
tt0044837,Limelight,1952,English,Comedy|Drama|Music,Charles Chaplin,Charles Chaplin,United States,23456,8.0,88,84,137,583273,1952 film by Charlie Chaplin,"Limelight is a 1952 American comedy-drama film written, produced, directed by, and starring Charlie Chaplin, based on a novella by Chaplin titled Footlights. The score was composed by Chaplin and arranged by Ray Rasch.",900000,1000000
tt0044982,The Flavor of Green Tea Over Rice,1952,Japanese,Drama,Yasujirô Ozu,Kôgo Noda|Yasujirô Ozu,Japan,3867,7.7,93,,115,30872068,1952 Japanese film by Yasujirō Ozu,"Tea Over Rice or The Flavor of Green Tea over Rice  is a 1952 Japanese film directed by Yasujirō Ozu. The screenplay concerns a wealthy middle-aged couple who have marital difficulties, and their niece who uses the couple's troubles as her excuse for not attending arranged marriage interviews.",,
